,Start_date,End_Date,Name,Country,Category,Class,Season,Race_Days,uci_name,continent,name,country,latitude,longitude,Continent
799,2014-06-05,2014-06-08,Grand Prix Cycliste de Saguenay,CANADA,ME,2.2,2014,4.0,CANADA,AMERICAS,Canada,CA,56.130366,-106.346771,Americas
800,2014-06-05,2014-06-08,Boucles de la Mayenne,FRANCE,ME,2.1,2014,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
801,2014-06-08,2014-06-08,G.P. dell'Arno,ITALY,MJ,1.1,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
802,2014-06-08,2014-06-08,Memorial Philippe Van Coningsloo,BELGIUM,ME,1.2,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
803,2014-06-08,2014-06-08,Coppa della Pace - Trofeo F.lli Anelli,ITALY,ME,1.2,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
804,2014-06-10,2014-06-10,Durango-Durango Emakumeen Saria,SPAIN,WE,1.2,2014,1.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
805,2014-06-12,2014-06-12,GP du canton d'Argovie,SWITZERLAND,ME,1.HC,2014,1.0,SWITZERLAND,EUROPE,Switzerland,CH,46.818188,8.227512,Europe
806,2014-06-12,2014-06-14,Tour of Malopolska,POLAND,ME,2.2,2014,3.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
807,2014-06-07,2014-06-15,Tour of Singkarak,INDONESIA,ME,2.2,2014,9.0,INDONESIA,ASIA,Indonesia,ID,-0.789275,113.921327,Asia
808,2014-06-08,2014-06-15,Critérium du Dauphiné,FRANCE,ME,2.UWT,2014,8.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
809,2014-06-08,2014-06-15,Tour de Korea,KOREA,ME,2.1,2014,8.0,KOREA,ASIA,South Korea,KR,35.907757,127.766922,Asia
810,2014-06-11,2014-06-15,"Grand Prix ""Udmurtskaya Pravda""",RUSSIAN FEDERATION,ME,2.2,2014,5.0,RUSSIAN FEDERATION,ASIA,Russia,RU,61.52401,105.318756,Asia
811,2014-06-11,2014-06-15,Tour de Beauce,CANADA,ME,2.2,2014,5.0,CANADA,AMERICAS,Canada,CA,56.130366,-106.346771,Americas
812,2014-06-12,2014-06-15,Emakumeen Euskal Bira,SPAIN,WE,2.1,2014,4.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
813,2014-06-12,2014-06-15,Ronde de l'Oise,FRANCE,ME,2.2,2014,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
814,2014-06-15,2014-06-15,Diamond Tour,BELGIUM,WE,1.2,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
815,2014-06-15,2014-06-15,Frauen Grand Prix Gippingen,SWITZERLAND,WE,1.2,2014,1.0,SWITZERLAND,EUROPE,Switzerland,CH,46.818188,8.227512,Europe
816,2014-06-15,2014-06-15,Int. Raiffeisen Grand Prix Judendorf/Straßengel,AUSTRIA,ME,1.2,2014,1.0,AUSTRIA,EUROPE,Austria,AT,47.516231,14.550072,Europe
817,2014-06-15,2014-06-15,Ronde van Limburg,BELGIUM,ME,1.1,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
818,2014-06-19,2014-06-21,Tour de Serbie,SERBIA,ME,2.2,2014,3.0,SERBIA,EUROPE,Serbia,RS,44.016521,21.005859,Europe
819,2014-06-21,2014-06-21,Giro del Trentino Alto Adige - Südtirol,ITALY,WE,1.1,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
820,2014-06-14,2014-06-22,Tour de Suisse,SWITZERLAND,ME,2.UWT,2014,9.0,SWITZERLAND,EUROPE,Switzerland,CH,46.818188,8.227512,Europe
821,2014-06-17,2014-06-22,Tour of Iran (Azarbaijan),ISLAMIC REPUBLIC OF IRAN,ME,2.1,2014,6.0,ISLAMIC REPUBLIC OF IRAN,ASIA,Iran,IR,32.427908,53.688046,Asia
822,2014-06-18,2014-06-22,Ster ZLM Toer GP Jan van Heeswijk,NETHERLANDS,ME,2.1,2014,5.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
823,2014-06-19,2014-06-22,Tour des Pays de Savoie,FRANCE,ME,2.2,2014,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
824,2014-06-19,2014-06-22,Tour de Slovénie,SLOVENIA,ME,2.1,2014,4.0,SLOVENIA,EUROPE,Slovenia,SI,46.151241,14.995463,Europe
825,2014-06-20,2014-06-22,Oberösterreichrundfahrt,AUSTRIA,ME,2.2,2014,3.0,AUSTRIA,EUROPE,Austria,AT,47.516231,14.550072,Europe
826,2014-06-20,2014-06-22,Route du Sud - la Dépêche du Midi,FRANCE,ME,2.1,2014,3.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
827,2014-06-20,2014-06-22,Trofeo Karlsberg,GERMANY,MJ,2.Ncup,2014,3.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
828,2014-06-21,2014-06-22,Memorial im. J. Grundmanna J. Wizowskiego,POLAND,ME,2.2,2014,2.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
829,2014-06-22,2014-06-22,Grand Prix Sarajevo,BOSNIA AND HERZEGOVINA,ME,1.2,2014,1.0,BOSNIA AND HERZEGOVINA,EUROPE,Bosnia and Herzegovina,BA,43.915886,17.679076,Europe
830,2014-06-22,2014-06-22,Beaumont Trophy,GREAT BRITAIN,ME,1.2,2014,1.0,GREAT BRITAIN,EUROPE,United Kingdom,GB,55.378051,-3.435973,Europe
831,2014-06-22,2014-06-22,Flèche Ardennaise,BELGIUM,ME,1.2,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
832,2014-06-24,2014-06-24,Giro dell'Appennino,ITALY,ME,1.1,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
833,2014-06-25,2014-06-25,Internationale Wielertrofee Jong Maar Moedig I.W.T.,BELGIUM,ME,1.2,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
834,2014-06-25,2014-06-25,Halle-Ingooigem,BELGIUM,ME,1.1,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
835,2014-07-02,2014-07-05,Course Cycliste de Solidarnosc et des Champions Olympiques,POLAND,ME,2.2,2014,4.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
836,2014-07-05,2014-07-05,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs,BELGIUM,ME,1.2,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
837,2014-07-05,2014-07-06,GP Général Patton,LUXEMBOURG,MJ,2.Ncup,2014,2.0,LUXEMBOURG,EUROPE,Luxembourg,LU,49.815273,6.129583,Europe
838,2014-07-06,2014-07-06,White Spot / Delta Road Race WE,CANADA,WE,1.2,2014,1.0,CANADA,AMERICAS,Canada,CA,56.130366,-106.346771,Americas
839,2014-07-06,2014-07-06,Trofeo San Rocco,ITALY,MJ,1.1,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
840,2014-07-06,2014-07-06,White Spot / Delta Road Race,CANADA,ME,1.2,2014,1.0,CANADA,AMERICAS,Canada,CA,56.130366,-106.346771,Americas
841,2014-07-04,2014-07-07,Sint-Martinusprijs Kontich,BELGIUM,MJ,2.1,2014,4.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
842,2014-07-11,2014-07-11,Gent - Menen,BELGIUM,MJ,1.1,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
843,2014-07-04,2014-07-13,Vuelta Ciclista a Venezuela,BOLIVARIAN REPUBLIC OF VENEZUELA,ME,2.2,2014,10.0,BOLIVARIAN REPUBLIC OF VENEZUELA,AMERICAS,Venezuela,VE,6.42375,-66.58973,Americas
844,2014-07-04,2014-07-13,Giro d'Italia Internazionale Femminile,ITALY,WE,2.1,2014,10.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
845,2014-07-06,2014-07-13,Int. Österreich-Rundfahrt-Tour of Austria,AUSTRIA,ME,2.HC,2014,8.0,AUSTRIA,EUROPE,Austria,AT,47.516231,14.550072,Europe
846,2014-07-10,2014-07-13,Tour de Feminin - O cenu eského výcarska,CZECH REPUBLIC,WE,2.2,2014,4.0,CZECH REPUBLIC,EUROPE,Czech Republic,CZ,49.817492,15.472962,Europe
847,2014-07-10,2014-07-13,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho,PORTUGAL,ME,2.2,2014,4.0,PORTUGAL,EUROPE,Portugal,PT,39.399872,-8.224454,Europe
848,2014-07-13,2014-07-13,Giro del Medio Brenta,ITALY,ME,1.2,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
849,2014-07-13,2014-07-13,GP de Pont à Marcq - La Ronde Pévèloise,FRANCE,ME,1.2,2014,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
850,2014-07-11,2014-07-14,Ain'Ternational-Rhône Alpes-Valromey Tour,FRANCE,MJ,2.1,2014,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
851,2014-07-06,2014-07-19,Tour of Qinghai Lake,PEOPLE'S REPUBLIC OF CHINA,ME,2.HC,2014,14.0,PEOPLE'S REPUBLIC OF CHINA,ASIA,China,CN,35.86166,104.195397,Asia
852,2014-07-14,2014-07-20,Internationale Thüringen Rundfahrt der Frauen,GERMANY,WE,2.1,2014,7.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
853,2014-07-16,2014-07-20,Giro Ciclistico della Valle d'Aosta Mont Blanc,ITALY,MU,2.2U,2014,5.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
854,2014-07-16,2014-07-20,Tour de Bretagne Féminin,FRANCE,WE,2.2,2014,5.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
855,2014-07-17,2014-07-20,Czech Cycling Tour,CZECH REPUBLIC,ME,2.2,2014,4.0,CZECH REPUBLIC,EUROPE,Czech Republic,CZ,49.817492,15.472962,Europe
856,2014-07-17,2014-07-20,Volta a Portugal do Futuro,PORTUGAL,MU,2.2U,2014,4.0,PORTUGAL,EUROPE,Portugal,PT,39.399872,-8.224454,Europe
857,2014-07-17,2014-07-20,Sibiu Cycling Tour,ROMANIA,ME,2.1,2014,4.0,ROMANIA,EUROPE,Romania,RO,45.943161,24.96676,Europe
858,2014-07-18,2014-07-20,Oberösterreich Juniorenrundfahrt,AUSTRIA,MJ,2.1,2014,3.0,AUSTRIA,EUROPE,Austria,AT,47.516231,14.550072,Europe
859,2014-07-19,2014-07-20,BeNe Ladies Tour,NETHERLANDS,WE,2.2,2014,2.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
860,2014-07-25,2014-07-25,Central-European Tour Kosice-Miskolc,HUNGARY,ME,1.2,2014,1.0,HUNGARY,EUROPE,Hungary,HU,47.162494,19.503304,Europe
861,2014-07-25,2014-07-25,Prueba Villafranca-Ordiziako Klasika,SPAIN,ME,1.1,2014,1.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
862,2014-07-26,2014-07-26,GP Industria & Artigianato,ITALY,ME,1.1,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
863,2014-07-26,2014-07-26,Central-European Tour Szerencs-Ibrany,HUNGARY,ME,1.2,2014,1.0,HUNGARY,EUROPE,Hungary,HU,47.162494,19.503304,Europe
864,2014-07-05,2014-07-27,Tour de France,FRANCE,ME,2.UWT,2014,23.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
865,2014-07-22,2014-07-27,Tour de l'Abitibi Desjardins,CANADA,MJ,2.Ncup,2014,6.0,CANADA,AMERICAS,Canada,CA,56.130366,-106.346771,Americas
866,2014-07-25,2014-07-27,Internationale Niedersachsen-Rundfahrt der Junioren,GERMANY,MJ,2.1,2014,3.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
867,2014-07-27,2014-07-27,Grand Prix de la ville de Pérenchies,FRANCE,ME,1.2,2014,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
868,2014-07-27,2014-07-27,Central European Tour Isaszeg-Budapest,HUNGARY,ME,1.2,2014,1.0,HUNGARY,EUROPE,Hungary,HU,47.162494,19.503304,Europe
869,2014-07-27,2014-07-27,Giro della Toscana,ITALY,ME,1.1,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
870,2014-07-27,2014-07-27,La Course by Le Tour de France,FRANCE,WE,1.1,2014,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
871,2014-07-26,2014-07-30,Tour de Wallonie,BELGIUM,ME,2.HC,2014,5.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
872,2014-07-31,2014-07-31,Circuito de Getxo Memorial Ricardo Otxoa,SPAIN,ME,1.1,2014,1.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
873,2014-07-29,2014-08-02,Dookola Mazowsza,POLAND,ME,2.2,2014,5.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
874,2014-08-02,2014-08-02,Clasica Ciclista San Sebastian,SPAIN,ME,1.UWT,2014,1.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
875,2014-08-02,2014-08-02,Erondegemse Pijl (Erpe-Mere),BELGIUM,WE,1.2,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
876,2014-07-30,2014-08-03,Tour Alsace,FRANCE,ME,2.2,2014,5.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
877,2014-08-03,2014-08-03,Ronde van Vlaanderen Juniores - Tour des Flandres Juniors,BELGIUM,MJ,1.1,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
878,2014-08-03,2014-08-03,La Poly Normande,FRANCE,ME,1.1,2014,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
879,2014-08-03,2014-08-03,Trofeo Internazionale Bastianelli,ITALY,ME,1.2,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
880,2014-08-02,2014-08-04,Kreiz Breizh Elites,FRANCE,ME,2.2,2014,3.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
881,2014-08-03,2014-08-09,Tour de Pologne,POLAND,ME,2.UWT,2014,7.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
882,2014-08-06,2014-08-09,Tour of Szeklerland,ROMANIA,ME,2.2,2014,4.0,ROMANIA,EUROPE,Romania,RO,45.943161,24.96676,Europe
883,2014-07-30,2014-08-10,Volta a Portugal em Bicicleta Liberty Seguros,PORTUGAL,ME,2.1,2014,12.0,PORTUGAL,EUROPE,Portugal,PT,39.399872,-8.224454,Europe
884,2014-08-01,2014-08-10,Tour Cycliste International de la Guadeloupe,FRANCE,ME,2.2,2014,10.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
885,2014-08-04,2014-08-10,The Larry H.Miller Tour of Utah,UNITED STATES OF AMERICA,ME,2.1,2014,7.0,UNITED STATES OF AMERICA,AMERICAS,United States,US,37.09024,-95.712891,Americas
886,2014-08-06,2014-08-10,Post Danmark Rundt - Tour of Denmark,DENMARK,ME,2.HC,2014,5.0,DENMARK,EUROPE,Denmark,DK,56.26392,9.501785,Europe
887,2014-08-08,2014-08-10,Aubel - Thimister - La Gleize,BELGIUM,MJ,2.1,2014,3.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
888,2014-08-09,2014-08-10,Belgrade Trophy Milan Panic,SERBIA,MJ,2.1,2014,2.0,SERBIA,EUROPE,Serbia,RS,44.016521,21.005859,Europe
889,2014-08-10,2014-08-10,Antwerpse Havenpijl,BELGIUM,ME,1.2,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
890,2014-08-10,2014-08-10,Gran Premio Sportivi di Poggiana -Trofeo Bonin Costruzioni-Gran Premio Pasta Zara,ITALY,MU,1.2U,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
891,2014-08-10,2014-08-10,Prudential RideLondon Classic,GREAT BRITAIN,ME,1.HC,2014,1.0,GREAT BRITAIN,EUROPE,United Kingdom,GB,55.378051,-3.435973,Europe
892,2014-08-10,2014-08-16,La Route de France,FRANCE,WE,2.1,2014,7.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
893,2014-08-12,2014-08-16,Tour de l'Ain,FRANCE,ME,2.1,2014,5.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
894,2014-08-16,2014-08-16,Grand Prix Kralovehradeckeho kraje,CZECH REPUBLIC,ME,1.2,2014,1.0,CZECH REPUBLIC,EUROPE,Czech Republic,CZ,49.817492,15.472962,Europe
895,2014-08-16,2014-08-16,Memorial Henryka Lasaka,POLAND,ME,1.2,2014,1.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
896,2014-08-16,2014-08-16,GP Capodarco - Comunità di Capodarco,ITALY,ME,1.2,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
897,2014-08-06,2014-08-17,Vuelta a Colombia,COLOMBIA,ME,2.2,2014,12.0,COLOMBIA,AMERICAS,Colombia,CO,4.570868,-74.297333,Americas
898,2014-08-11,2014-08-17,Eneco Tour,BELGIUM,ME,2.UWT,2014,7.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
899,2014-08-13,2014-08-17,Vuelta a Burgos,SPAIN,ME,2.HC,2014,5.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
900,2014-08-13,2014-08-17,"Vuelta al Sud de Bolivia (Sucre, Potosi)",BOLIVIA,ME,2.2,2014,5.0,BOLIVIA,AMERICAS,Bolivia,BO,-16.290154,-63.588653,Americas
901,2014-08-14,2014-08-17,Arctic Race of Norway,NORWAY,ME,2.1,2014,4.0,NORWAY,EUROPE,Norway,NO,60.472024,8.468946,Europe
902,2014-08-15,2014-08-17,Ladies Tour of Norway,NORWAY,WE,2.2,2014,3.0,NORWAY,EUROPE,Norway,NO,60.472024,8.468946,Europe
903,2014-08-16,2014-08-17,Ronde des Vallées,FRANCE,MJ,2.1,2014,2.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
904,2014-08-17,2014-08-17,Puchar Uzdrowisk Karpackich,POLAND,ME,1.2,2014,1.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
905,2014-08-19,2014-08-19,GP Stad Zottegem,BELGIUM,ME,1.1,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
906,2014-08-19,2014-08-22,Tour du Limousin,FRANCE,ME,2.1,2014,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
907,2014-08-22,2014-08-22,Arnhem-Veenendaal Classic,NETHERLANDS,ME,1.1,2014,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
908,2014-08-23,2014-08-23,Puchar Ministra Obrony Narodowej,POLAND,ME,1.2,2014,1.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
909,2014-08-18,2014-08-24,USA Pro Challenge,UNITED STATES OF AMERICA,ME,2.HC,2014,7.0,UNITED STATES OF AMERICA,AMERICAS,United States,US,37.09024,-95.712891,Americas
910,2014-08-19,2014-08-24,Baltic Chain Tour,ESTONIA,ME,2.2,2014,6.0,ESTONIA,EUROPE,Estonia,EE,58.595272,25.013607,Europe
911,2014-08-24,2014-08-24,Vattenfall Cyclassics,GERMANY,ME,1.UWT,2014,1.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
912,2014-08-24,2014-08-24,Omloop der Vlaamse Gewesten,BELGIUM,MJ,1.1,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
913,2014-08-24,2014-08-24,Châteauroux Classic de l'Indre Trophée Fenioux,FRANCE,ME,1.1,2014,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
914,2014-08-26,2014-08-26,Grand Prix des Marbriers,FRANCE,ME,1.2,2014,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
915,2014-08-23,2014-08-27,Trophée d'Or Féminin,FRANCE,WE,2.2,2014,5.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
916,2014-08-27,2014-08-27,Druivenkoers - Overijse,BELGIUM,ME,1.1,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
917,2014-08-26,2014-08-29,"Tour du Poitou Charentes, Charente, Charente Maritime, deux sèvres, Vienne",FRANCE,ME,2.1,2014,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
918,2014-08-23,2014-08-30,Tour de l'Avenir,FRANCE,MU,2.Ncup,2014,8.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
919,2014-08-30,2014-08-30,Top Compétition,BELGIUM,ME,1.2,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
920,2014-08-30,2014-08-30,Trofeo comune di Vertova Memorial Pietro Merelli,ITALY,MJ,1.1,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
921,2014-08-26,2014-08-31,Tour do Rio,BRAZIL,ME,2.2,2014,6.0,BRAZIL,AMERICAS,Brazil,BR,-14.235004,-51.92528,Americas
922,2014-08-31,2014-08-31,Trofeo Emilio Paganessi,ITALY,MJ,1.1,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
923,2014-08-31,2014-08-31,GP Ouest France - Plouay,FRANCE,ME,1.UWT,2014,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
924,2014-08-31,2014-08-31,Croatia-Slovenia,SLOVENIA,ME,1.2,2014,1.0,SLOVENIA,EUROPE,Slovenia,SI,46.151241,14.995463,Europe
925,2014-08-31,2014-08-31,Ronde van Midden-Nederland,NETHERLANDS,ME,1.2,2014,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
926,2014-08-30,2014-09-05,Tour of China I,PEOPLE'S REPUBLIC OF CHINA,ME,2.1,2014,7.0,PEOPLE'S REPUBLIC OF CHINA,ASIA,China,CN,35.86166,104.195397,Asia
927,2014-09-02,2014-09-06,Giro della Regione Friuli Venezia Giulia,ITALY,ME,2.2,2014,5.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
928,2014-09-06,2014-09-06,Brussels Cycling Classic,BELGIUM,ME,1.HC,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
929,2014-09-02,2014-09-07,Tour of Alberta,CANADA,ME,2.1,2014,6.0,CANADA,AMERICAS,Canada,CA,56.130366,-106.346771,Americas
930,2014-09-02,2014-09-07,Tour Cycliste Féminin International de l'Ardèche,FRANCE,WE,2.2,2014,6.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
931,2014-09-02,2014-09-07,Boels Rental Ladies Tour,NETHERLANDS,WE,2.1,2014,6.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
932,2014-09-04,2014-09-07,Okolo Jiznich Cech,CZECH REPUBLIC,ME,2.2,2014,4.0,CZECH REPUBLIC,EUROPE,Czech Republic,CZ,49.817492,15.472962,Europe
933,2014-09-05,2014-09-07,Grand Prix Rüebliland,SWITZERLAND,MJ,2.1,2014,3.0,SWITZERLAND,EUROPE,Switzerland,CH,46.818188,8.227512,Europe
934,2014-09-06,2014-09-07,Tour of East Java,INDONESIA,ME,2.2,2014,2.0,INDONESIA,ASIA,Indonesia,ID,-0.789275,113.921327,Asia
935,2014-09-07,2014-09-07,Kernen Omloop Echt-Susteren,NETHERLANDS,ME,1.2,2014,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
936,2014-09-07,2014-09-07,La Philippe Gilbert juniors,BELGIUM,MJ,1.1,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
937,2014-09-07,2014-09-07,GP de Fourmies / La Voix du Nord,FRANCE,ME,1.HC,2014,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
938,2014-09-12,2014-09-12,Grand Prix Cycliste de Québec,CANADA,ME,1.UWT,2014,1.0,CANADA,AMERICAS,Canada,CA,56.130366,-106.346771,Americas
939,2014-09-13,2014-09-13,Bucks County Classic,UNITED STATES OF AMERICA,ME,1.2,2014,1.0,UNITED STATES OF AMERICA,AMERICAS,United States,US,37.09024,-95.712891,Americas
940,2014-09-13,2014-09-13,Tour Bohemia,CZECH REPUBLIC,ME,1.2,2014,1.0,CZECH REPUBLIC,EUROPE,Czech Republic,CZ,49.817492,15.472962,Europe
941,2014-09-13,2014-09-13,Tour du Jura,SWITZERLAND,ME,1.2,2014,1.0,SWITZERLAND,EUROPE,Switzerland,CH,46.818188,8.227512,Europe
942,2014-09-13,2014-09-13,De Kustpijl,BELGIUM,ME,1.2,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
943,2014-08-23,2014-09-14,Vuelta a España,SPAIN,ME,2.UWT,2014,23.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
944,2014-09-07,2014-09-14,Tour of  Britain,GREAT BRITAIN,ME,2.HC,2014,8.0,GREAT BRITAIN,EUROPE,United Kingdom,GB,55.378051,-3.435973,Europe
945,2014-09-08,2014-09-14,Tour of China II,PEOPLE'S REPUBLIC OF CHINA,ME,2.1,2014,7.0,PEOPLE'S REPUBLIC OF CHINA,ASIA,China,CN,35.86166,104.195397,Asia
946,2014-09-12,2014-09-14,Premondiale Giro Toscana Int. Femminile - Memorial Michela Fanini,ITALY,WE,2.2,2014,3.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
947,2014-09-14,2014-09-14,Chrono Champenois - Trophée Européen,FRANCE,WE,1.1,2014,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
948,2014-09-14,2014-09-14,Trofeo Buffoni,ITALY,MJ,1.1,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
949,2014-09-14,2014-09-14,Tour du Doubs - Conseil Général,FRANCE,ME,1.1,2014,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
950,2014-09-14,2014-09-14,Chrono Champenois Masculin International,FRANCE,ME,1.2,2014,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
951,2014-09-14,2014-09-14,Grand Prix Cycliste de Montréal,CANADA,ME,1.UWT,2014,1.0,CANADA,AMERICAS,Canada,CA,56.130366,-106.346771,Americas
952,2014-09-14,2014-09-14,Grote Prijs Jef Scherens - Rondom Leuven,BELGIUM,ME,1.1,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
953,2014-09-11,2014-09-15,Lotto Belisol Belgium Tour,BELGIUM,WE,2.2,2014,5.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
954,2014-09-13,2014-09-15,Tour de Hokkaido,JAPAN,ME,2.2,2014,3.0,JAPAN,ASIA,Japan,JP,36.204824,138.252924,Asia
955,2014-09-16,2014-09-16,Coppa Bernocchi,ITALY,ME,1.1,2014,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
956,2014-09-17,2014-09-17,Grand Prix de Wallonie,BELGIUM,ME,1.1,2014,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
