,Start_date,End_Date,Name,Country,Category,Class,Season,Race_Days,Continent
8387,2016-04-24,2016-05-01,Presidential Cycling Tour of Turkey,TURKEY,ME,2.HC,2016,8.0,Asia
8388,2016-04-25,2016-05-01,Le Tour de Bretagne Cycliste,FRANCE,ME,2.2,2016,7.0,Europe
8389,2016-04-26,2016-05-01,Tour de Romandie,SWITZERLAND,ME,2.UWT,2016,6.0,Europe
8390,2016-04-28,2016-05-01,Gracia Orlova,CZECH REPUBLIC,WE,2.2,2016,4.0,Europe
8391,2016-04-29,2016-05-01,Tour de Yorkshire,GREAT BRITAIN,ME,2.1,2016,3.0,Europe
8392,2016-04-29,2016-05-01,Festival Luxembourgeois du cyclisme féminin Elsy Jacobs,LUXEMBOURG,WE,2.1,2016,3.0,Europe
8393,2016-04-30,2016-05-01,4éme Tour des Portes du Pays d'Othe,FRANCE,MJ,2.1,2016,2.0,Europe
8394,2016-05-01,2016-05-01,Circuito del Porto - Trofeo Arvedi,ITALY,ME,1.2,2016,1.0,Europe
8395,2016-05-01,2016-05-01,Rund um den Finanzplatz Eschborn-Frankfurt (U23),GERMANY,MU,1.2U,2016,1.0,Europe
8396,2016-05-01,2016-05-01,Rund um den Finanzplatz Eschborn-Frankfurt,GERMANY,ME,1.HC,2016,1.0,Europe
8397,2016-05-01,2016-05-01,Memoria Andrzeja Trochanowskiego,POLAND,ME,1.2,2016,1.0,Europe
8398,2016-05-01,2016-05-01,Skive-Løbet,DENMARK,ME,1.2,2016,1.0,Europe
8399,2016-04-30,2016-05-02,Vuelta Asturias Julio Alvarez Mendo,SPAIN,ME,2.1,2016,3.0,Europe
8400,2016-05-02,2016-05-02,Memoria Romana Sieminskiego,POLAND,ME,1.2,2016,1.0,Europe
8401,2016-04-28,2016-05-03,Carpathian Couriers Race U-23,POLAND,MU,2.2U,2016,6.0,Europe
8402,2016-04-30,2016-05-03,La Coupe du President de la Ville   de Grudzidz,POLAND,MJ,2.1,2016,4.0,Europe
8404,2016-05-05,2016-05-05,Dwars door de Vlaamse Ardennen,BELGIUM,ME,1.2,2016,1.0,Europe
8405,2016-05-05,2016-05-05,Challenge du Prince - Trophée Princier,MOROCCO,ME,1.2,2016,1.0,Africas
8406,2016-05-07,2016-05-07,Rabobank 7-Dorpenomloop Aalburg,NETHERLANDS,WE,1.2,2016,1.0,Europe
8407,2016-05-07,2016-05-07,Challenge du Prince - Trophée de l'Anniversaire,MOROCCO,ME,1.2,2016,1.0,Africas
8408,2016-05-07,2016-05-07,Sundvolden GP,NORWAY,ME,1.2,2016,1.0,Europe
8409,2016-05-04,2016-05-08,Flèche du Sud,LUXEMBOURG,ME,2.2,2016,5.0,Europe
8410,2016-05-04,2016-05-08,Silver City's Tour of the Gila,UNITED STATES OF AMERICA,WE,2.2,2016,5.0,Americas
8411,2016-05-04,2016-05-08,Tour d'Azerbaïdjan,AZERBAIJAN,ME,2.1,2016,5.0,Asia
8412,2016-05-04,2016-05-08,4 Jours de Dunkerque / Tour du Nord-Pas-de-Calais,FRANCE,ME,2.HC,2016,5.0,Europe
8413,2016-05-04,2016-05-08,Silver City's Tour of the Gila,UNITED STATES OF AMERICA,ME,2.2,2016,5.0,Americas
8414,2016-05-05,2016-05-08,Vuelta Internacional Femenina a Costa Rica,COSTA RICA,WE,2.2,2016,4.0,Americas
8415,2016-05-05,2016-05-08,Course de la Paix Juniors,CZECH REPUBLIC,MJ,2.Ncup,2016,4.0,Europe
8416,2016-05-06,2016-05-08,Tour of Chongming Island,PEOPLE'S REPUBLIC OF CHINA,WE,2.WWT,2016,3.0,Asia
8417,2016-05-06,2016-05-08,CCC Tour - Grody Piastowskie,POLAND,ME,2.2,2016,3.0,Europe
8418,2016-05-07,2016-05-08,Vuelta Ciclista Comunidad de Madrid,SPAIN,ME,2.1,2016,2.0,Europe
8419,2016-05-08,2016-05-08,Flèche Ardennaise,BELGIUM,ME,1.2,2016,1.0,Europe
8420,2016-05-08,2016-05-08,Challenge du Prince - Trophée de la Maison Royale,MOROCCO,ME,1.2,2016,1.0,Africas
8421,2016-05-08,2016-05-08,9° Tr. Città di San Vendemiano - 56° GP Industria & Commercio,ITALY,MU,1.2U,2016,1.0,Europe
8422,2016-05-08,2016-05-08,Ringerike GP,NORWAY,ME,1.2,2016,1.0,Europe
8423,2016-05-08,2016-05-08,Trofee Maarten Wynants,BELGIUM,WE,1.2,2016,1.0,Europe
8424,2016-05-11,2016-05-11,Copa Federacion Venezolana de Ciclismo,BOLIVARIAN REPUBLIC OF VENEZUELA,WE,1.2,2016,1.0,Americas
8425,2016-05-12,2016-05-12,Clasico FVCiclismo Corre Por la VIDA,BOLIVARIAN REPUBLIC OF VENEZUELA,WE,1.2,2016,1.0,Americas
8426,2016-05-11,2016-05-13,Tour of Zhoushan Island,PEOPLE'S REPUBLIC OF CHINA,WE,2.2,2016,3.0,Asia
8427,2016-05-11,2016-05-14,International Tour de Banyuwangi Ijen,INDONESIA,ME,2.2,2016,4.0,Asia
8428,2016-05-14,2016-05-14,108th Scandinavian Race in Uppsala 1909-2016,SWEDEN,ME,1.2,2016,1.0,Europe
8429,2016-05-14,2016-05-14,Visegrad V4 Race - GP Polski,POLAND,ME,1.2,2016,1.0,Europe
8430,2016-05-14,2016-05-14,Ronde van Overijssel,NETHERLANDS,ME,1.2,2016,1.0,Europe
8432,2016-05-14,2016-05-14,Gran Premio de Venezuela,BOLIVARIAN REPUBLIC OF VENEZUELA,WE,1.2,2016,1.0,Americas
8433,2016-05-12,2016-05-15,Rhône-Alpes Isère Tour,FRANCE,ME,2.2,2016,4.0,Europe
8434,2016-05-13,2016-05-15,4 NEA,FINLAND,WE,2.2,2016,3.0,Europe
8435,2016-05-13,2016-05-15,Tour de Picardie,FRANCE,ME,2.1,2016,3.0,Europe
8436,2016-05-13,2016-05-15,1º Volta Internacional Cova da Beira,PORTUGAL,ME,2.1,2016,3.0,Europe
8437,2016-05-15,2016-05-15,Visegrad 4 Bicycle Race - GP Czech Republic,CZECH REPUBLIC,ME,1.2,2016,1.0,Europe
8438,2016-05-15,2016-05-15,Grand Prix Criquielion,BELGIUM,ME,1.2,2016,1.0,Europe
8439,2016-05-15,2016-05-15,Grand Prix de Venezuela,BOLIVARIAN REPUBLIC OF VENEZUELA,WE,1.2,2016,1.0,Americas
8440,2016-05-15,2016-05-15,Gran Premio Industrie del Marmo,ITALY,ME,1.2,2016,1.0,Europe
8441,2016-05-13,2016-05-16,64. Tour de  Berlin 2016,GERMANY,MU,2.2U,2016,4.0,Europe
8442,2016-05-13,2016-05-18,Tour of Iran (Azarbaijan),ISLAMIC REPUBLIC OF IRAN,ME,2.1,2016,6.0,Asia
8446,2016-05-21,2016-05-21,Berner Rundfahrt / Tour de Berne,SWITZERLAND,ME,1.2,2016,1.0,Europe
8449,2016-05-15,2016-05-22,Amgen Tour of California,UNITED STATES OF AMERICA,ME,2.HC,2016,8.0,Americas
8450,2016-05-18,2016-05-22,Batyk - Karkonosze Tour,POLAND,ME,2.2,2016,5.0,Europe
8451,2016-05-18,2016-05-22,Tour of Norway,NORWAY,ME,2.HC,2016,5.0,Europe
8452,2016-05-19,2016-05-22,Ronde de l'Isard,FRANCE,MU,2.2U,2016,4.0,Europe
8453,2016-05-19,2016-05-22,Tour of Bihor - Bellotto,ROMANIA,ME,2.2,2016,4.0,Europe
8454,2016-05-19,2016-05-22,Amgen Tour of California,UNITED STATES OF AMERICA,WE,2.WWT,2016,4.0,Americas
8455,2016-05-20,2016-05-22,Paris-Arras Tour,FRANCE,ME,2.2,2016,3.0,Europe
8456,2016-05-20,2016-05-22,Int. Junioren Driedaagse van Axel,NETHERLANDS,MJ,2.1,2016,3.0,Europe
8457,2016-05-21,2016-05-22,Trophée Centre Morbihan,FRANCE,MJ,2.Ncup,2016,2.0,Europe
8458,2016-05-22,2016-05-22,36. SwissEver GP Cham - Hagendorn,SWITZERLAND,WE,1.2,2016,1.0,Europe
8459,2016-05-22,2016-05-22,Tf GD Dorigo MO Biemmereti MO Cristiano Floriani MO Ferramenta Mazzero,ITALY,MJ,1.1,2016,1.0,Europe
8460,2016-05-22,2016-05-22,Grand Prix de la Somme « Conseil Départemental 80»,FRANCE,ME,1.1,2016,1.0,Europe
8462,2016-05-22,2016-05-22,Velothon Wales,GREAT BRITAIN,ME,1.1,2016,1.0,Europe
8464,2016-05-19,2016-05-23,Tour de Flores,INDONESIA,ME,2.2,2016,5.0,Asia
8465,2016-05-21,2016-05-25,Tour de Tunisie,TUNISIA,ME,2.2,2016,5.0,Africas
8466,2016-05-27,2016-05-27,La Classique Morbihan,FRANCE,WE,1.1,2016,1.0,Europe
8467,2016-05-27,2016-05-27,Horizon Park Race for Peace,UKRAINE,ME,1.2,2016,1.0,Europe
8468,2016-05-27,2016-05-27,Boels Rental Hills Classic,NETHERLANDS,WE,1.1,2016,1.0,Europe
8469,2016-05-27,2016-05-28,Tour of Estonia,ESTONIA,ME,2.1,2016,2.0,Europe
8470,2016-05-28,2016-05-28,Horizon Park Women Challenge,UKRAINE,WE,1.2,2016,1.0,Europe
8471,2016-05-28,2016-05-28,Grand Prix de Plumelec-Morbihan,FRANCE,ME,1.1,2016,1.0,Europe
8472,2016-05-28,2016-05-28,Horizon Park Race Maidan,UKRAINE,ME,1.2,2016,1.0,Europe
8473,2016-05-28,2016-05-28,Grand Prix de Plumelec-Morbihan Dames,FRANCE,WE,1.1,2016,1.0,Europe
8474,2016-05-06,2016-05-29,Giro d'Italia,ITALY,ME,2.UWT,2016,21.0,Europe
8475,2016-05-22,2016-05-29,An Post Rás,IRELAND,ME,2.2,2016,8.0,Europe
8476,2016-05-25,2016-05-29,Baloise Belgium Tour,BELGIUM,ME,2.HC,2016,5.0,Europe
8477,2016-05-26,2016-05-29,Tour du Pays de Vaud,SWITZERLAND,MJ,2.Ncup,2016,4.0,Europe
8478,2016-05-27,2016-05-29,Tour de Gironde,FRANCE,ME,2.2,2016,3.0,Europe
8479,2016-05-29,2016-05-29,Boucles de l'Aulne - Châteaulin,FRANCE,ME,1.1,2016,1.0,Europe
8480,2016-05-29,2016-05-29,Horizon Park Classic,UKRAINE,ME,1.2,2016,1.0,Europe
8481,2016-05-29,2016-05-29,Paris-Roubaix Espoirs,FRANCE,MU,1.2U,2016,1.0,Europe
8482,2016-05-29,2016-05-29,VR Women ITT,UKRAINE,WE,1.2,2016,1.0,Europe
8484,2016-05-29,2016-05-29,Gooik-Geraardsbergen-Gooik,BELGIUM,WE,1.1,2016,1.0,Europe
8485,2016-05-30,2016-05-30,Winston Salem Cycling Classic,UNITED STATES OF AMERICA,ME,1.1,2016,1.0,Americas
8486,2016-05-30,2016-05-30,Winston Salem Cycling Classic (WE),UNITED STATES OF AMERICA,WE,1.2,2016,1.0,Americas
8487,2016-05-31,2016-06-02,Tour of Ukraine,UKRAINE,ME,2.2,2016,3.0,Europe
8488,2016-06-02,2016-06-02,Grand Prix Cycliste de Gatineau - RR,CANADA,WE,1.1,2016,1.0,Americas
8489,2016-06-03,2016-06-03,Chrono de Gatineau - ITT,CANADA,WE,1.1,2016,1.0,Americas
8490,2016-06-04,2016-06-04,Grand Prix of Vinnytsia,UKRAINE,ME,1.2,2016,1.0,Europe
8491,2016-06-04,2016-06-04,Heistse Pijl - Heist op den Berg,BELGIUM,ME,1.1,2016,1.0,Europe
8492,2016-06-04,2016-06-04,Hets Hatsafon / Northern Arrow,ISRAEL,ME,1.2,2016,1.0,Asia
8493,2016-05-29,2016-06-05,Tour of Japan,JAPAN,ME,2.1,2016,8.0,Asia
8494,2016-06-01,2016-06-05,Skoda-Tour de Luxembourg,LUXEMBOURG,ME,2.HC,2016,5.0,Europe
8495,2016-06-02,2016-06-05,Boucles de la Mayenne,FRANCE,ME,2.1,2016,4.0,Europe
8496,2016-06-03,2016-06-05,Course de la Paix U23 / Závod Míru U23,CZECH REPUBLIC,MU,2.Ncup,2016,3.0,Europe
8497,2016-06-05,2016-06-05,Philadelphia International Cycling Classic,UNITED STATES OF AMERICA,WE,1.WWT,2016,1.0,Americas
8498,2016-06-05,2016-06-05,Keukens Van Lommel Ladies Classic,BELGIUM,WE,1.2,2016,1.0,Europe
8499,2016-06-05,2016-06-05,Philadelphia International Cycling Classic,UNITED STATES OF AMERICA,ME,1.1,2016,1.0,Americas
8500,2016-06-05,2016-06-05,Grand Prix of ISD,UKRAINE,ME,1.2,2016,1.0,Europe
8501,2016-06-05,2016-06-05,Memorial Philippe Van Coningsloo,BELGIUM,ME,1.2,2016,1.0,Europe
8503,2016-06-05,2016-06-05,Coppa della Pace - Trofeo F.lli Anelli,ITALY,ME,1.2,2016,1.0,Europe
8504,2016-06-09,2016-06-09,GP du canton d'Argovie,SWITZERLAND,ME,1.HC,2016,1.0,Europe
8505,2016-06-10,2016-06-10,Ljubljana-Domale-Ljubljana TT,SLOVENIA,WE,1.2,2016,1.0,Europe
8506,2016-06-11,2016-06-11,Fyen Rundt - Tour of Fyen,DENMARK,ME,1.2,2016,1.0,Europe
8509,2016-06-05,2016-06-12,Critérium du Dauphiné,FRANCE,ME,2.UWT,2016,8.0,Europe
8510,2016-06-05,2016-06-12,Tour de Korea,KOREA,ME,2.1,2016,8.0,Asia
8511,2016-06-07,2016-06-12,Tour de Slovaquie,SLOVAKIA,ME,2.2,2016,6.0,Europe
8512,2016-06-09,2016-06-12,Ronde de l'Oise,FRANCE,ME,2.2,2016,4.0,Europe
8513,2016-06-09,2016-06-12,Grand Prix Cycliste de Saguenay,CANADA,ME,2.2,2016,4.0,Americas
8515,2016-06-10,2016-06-12,XVII. Albstadt-Frauen-Etappenrennen,GERMANY,WJ,2.Ncup,2016,3.0,Europe
8516,2016-06-10,2016-06-12,Tour of Malopolska,POLAND,ME,2.2,2016,3.0,Europe
8517,2016-06-11,2016-06-12,Auensteiner - Radsporttage,GERMANY,WE,2.2,2016,2.0,Europe
8519,2016-06-12,2016-06-12,Ronde van Limburg,BELGIUM,ME,1.1,2016,1.0,Europe
8520,2016-06-12,2016-06-12,Rund um Köln,GERMANY,ME,1.1,2016,1.0,Europe
8522,2016-06-12,2016-06-12,GP Horsens Posten,DENMARK,ME,1.2,2016,1.0,Europe
8524,2016-06-12,2016-06-12,SPAR Flanders Diamond Tour,BELGIUM,WE,1.1,2016,1.0,Europe
8525,2016-06-15,2016-06-15,O cenu hejtmana Moravskoslezskeho kraje TT,CZECH REPUBLIC,WE,1.2,2016,1.0,Europe
8526,2016-06-18,2016-06-18,Memorial Grundmanna I Wizowskiego,POLAND,ME,1.2,2016,1.0,Europe
8527,2016-06-11,2016-06-19,Tour de Suisse,SWITZERLAND,ME,2.UWT,2016,9.0,Europe
8528,2016-06-14,2016-06-19,Tour de Serbia,SERBIA,ME,2.2,2016,6.0,Europe
8529,2016-06-15,2016-06-19,Ster ZLM Toer GP Jan van Heeswijk,NETHERLANDS,ME,2.1,2016,5.0,Europe
8530,2016-06-15,2016-06-19,Tour de Beauce,CANADA,ME,2.2,2016,5.0,Americas
8531,2016-06-15,2016-06-19,Aviva Womens Tour,GREAT BRITAIN,WE,2.WWT,2016,5.0,Europe
8532,2016-06-16,2016-06-19,Route du Sud - la Dépêche du Midi,FRANCE,ME,2.1,2016,4.0,Europe
8533,2016-06-16,2016-06-19,Le Tour de Savoie Mont Blanc,FRANCE,ME,2.2,2016,4.0,Europe
8534,2016-06-16,2016-06-19,Tour de Kumano,JAPAN,ME,2.2,2016,4.0,Asia
8535,2016-06-16,2016-06-19,Tour de Slovénie,SLOVENIA,ME,2.1,2016,4.0,Europe
8536,2016-06-16,2016-06-19,Oberösterreichrundfahrt,AUSTRIA,ME,2.2,2016,4.0,Europe
8537,2016-06-17,2016-06-19,Trofeo Karlsberg,GERMANY,MJ,2.Ncup,2016,3.0,Europe
8538,2016-06-18,2016-06-19,Giro del Trentino Alto Adige - Südtirol,ITALY,WE,2.1,2016,2.0,Europe
8539,2016-06-19,2016-06-19,Korona Kocich Gór I Dolina Baryczy Zmigrod-Milic,POLAND,ME,1.2,2016,1.0,Europe
8540,2016-06-19,2016-06-19,Circuit de Wallonie,BELGIUM,ME,1.2,2016,1.0,Europe
8541,2016-06-19,2016-06-19,Beaumont Trophy,GREAT BRITAIN,ME,1.2,2016,1.0,Europe
8542,2016-06-22,2016-06-22,Halle Ingooigem,BELGIUM,ME,1.1,2016,1.0,Europe
8543,2016-06-13,2016-06-26,Vuelta a Colombia,COLOMBIA,ME,2.2,2016,14.0,Americas
8546,2016-06-29,2016-06-29,Internationale Wielertrofee Jong Maar Moedig I.W.T.,BELGIUM,ME,1.2,2016,1.0,Europe
8548,2016-06-29,2016-07-02,Course Cycliste de Solidarnosc et des Champions Olympiques,POLAND,ME,2.2,2016,4.0,Europe
8549,2016-07-02,2016-07-02,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs,BELGIUM,ME,1.2,2016,1.0,Europe
8550,2016-06-28,2016-07-03,Tour de Hongrie,HUNGARY,ME,2.2,2016,6.0,Europe
8551,2016-07-03,2016-07-03,Paris-Chauny ( classique),FRANCE,ME,1.2,2016,1.0,Europe
8552,2016-07-03,2016-07-03,Montichiari - Roncone,ITALY,MJ,1.1,2016,1.0,Europe
8553,2016-07-03,2016-07-03,Balkan Elite Road Classics,ALBANIA,ME,1.2,2016,1.0,Africas
8554,2016-07-08,2016-07-08,Minsk Cup,BELARUS,ME,1.2,2016,1.0,Europe
8555,2016-07-02,2016-07-09,Int. Österreich-Rundfahrt-Tour of Austria,AUSTRIA,ME,2.1,2016,8.0,Europe
8556,2016-07-09,2016-07-09,84° Grote Prijs Stad Sint-Niklaas,BELGIUM,ME,1.2,2016,1.0,Europe
8557,2016-07-09,2016-07-09,Grand Prix Minsk,BELARUS,ME,1.2,2016,1.0,Europe
8558,2016-07-01,2016-07-10,Giro d'Italia Internazionale Femminile,ITALY,WE,2.WWT,2016,10.0,Europe
8559,2016-07-06,2016-07-10,Sibiu Cycling Tour,ROMANIA,ME,2.1,2016,5.0,Europe
8560,2016-07-07,2016-07-10,Tour de Feminin - O cenu eského výcarska,CZECH REPUBLIC,WE,2.2,2016,4.0,Europe
8561,2016-07-07,2016-07-10,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho,PORTUGAL,ME,2.2,2016,4.0,Europe
8562,2016-07-09,2016-07-10,GP Général Patton,LUXEMBOURG,MJ,2.Ncup,2016,2.0,Europe
8563,2016-07-10,2016-07-10,White Spot / Delta Road Race WE,CANADA,WE,1.2,2016,1.0,Americas
8564,2016-07-10,2016-07-10,Giro del Medio Brenta,ITALY,ME,1.2,2016,1.0,Europe
8565,2016-07-10,2016-07-10,White Spot / Delta Road Race,CANADA,ME,1.2,2016,1.0,Americas
8566,2016-07-08,2016-07-11,Sint-Martinusprijs Kontich,BELGIUM,MJ,2.1,2016,4.0,Europe
8567,2016-07-11,2016-07-11,Menen-Kemmel-Menen,BELGIUM,MJ,1.1,2016,1.0,Europe
8569,2016-07-11,2016-07-14,Ain'Ternational-Rhône Alpes-Valromey Tour,FRANCE,MJ,2.1,2016,4.0,Europe
8571,2016-07-08,2016-07-17,Vuelta Ciclista a Venezuela,BOLIVARIAN REPUBLIC OF VENEZUELA,ME,2.2,2016,10.0,Americas
8572,2016-07-12,2016-07-17,Giro Ciclistico della Valle d'Aosta Mont Blanc,ITALY,MU,2.2U,2016,6.0,Europe
8573,2016-07-13,2016-07-17,Tour de Bretagne Féminin,FRANCE,WE,2.2,2016,5.0,Europe
8574,2016-07-14,2016-07-17,Volta a Portugal do Futuro / Liberty Seguros,PORTUGAL,MU,2.2U,2016,4.0,Europe
8575,2016-07-15,2016-07-17,BeNe Ladies Tour,BELGIUM,WE,2.2,2016,3.0,Europe
8576,2016-07-15,2016-07-17,Oberösterreich Juniorenrundfahrt,AUSTRIA,MJ,2.1,2016,3.0,Europe
8577,2016-07-17,2016-07-17,La Route des Géants,BELGIUM,MJ,1.1,2016,1.0,Europe
8578,2016-07-17,2016-07-17,Trofeo Matteotti,ITALY,ME,1.1,2016,1.0,Europe
8579,2016-07-12,2016-07-18,Tour de Pologne,POLAND,ME,2.UWT,2016,7.0,Europe
8580,2016-07-19,2016-07-20,Tour de Pologne Women,POLAND,WE,2.2,2016,2.0,Europe
8581,2016-07-20,2016-07-20,Grand Prix Cerami,BELGIUM,ME,1.1,2016,1.0,Europe
8582,2016-07-15,2016-07-21,Internationale Thüringen Rundfahrt der Frauen,GERMANY,WE,2.1,2016,7.0,Europe
8584,2016-07-02,2016-07-24,Tour de France,FRANCE,ME,2.UWT,2016,21.0,Europe
8585,2016-07-19,2016-07-24,Tour de l'Abitibi,CANADA,MJ,2.Ncup,2016,6.0,Americas
8586,2016-07-20,2016-07-24,Cascade Cycling Classic,UNITED STATES OF AMERICA,WE,2.2,2016,5.0,Americas
8588,2016-07-24,2016-07-24,Grand Prix de la ville de Pérenchies,FRANCE,ME,1.2,2016,1.0,Europe
8589,2016-07-24,2016-07-24,La Course by Le Tour de France,FRANCE,WE,1.WWT,2016,1.0,Europe
8591,2016-07-25,2016-07-25,Prueba Villafranca-Ordiziako Klasika,SPAIN,ME,1.1,2016,1.0,Europe
8595,2016-07-23,2016-07-27,VOO-Tour de Wallonie,BELGIUM,ME,2.HC,2016,5.0,Europe
8605,2016-07-17,2016-07-30,Tour of Qinghai Lake,PEOPLE'S REPUBLIC OF CHINA,ME,2.HC,2016,14.0,Asia
8606,2016-07-27,2016-07-30,Dookola Mazowsza,POLAND,ME,2.2,2016,4.0,Europe
8607,2016-07-30,2016-07-30,Tour de Jakarta,INDONESIA,ME,1.2,2016,1.0,Asia
8608,2016-07-30,2016-07-30,Prudential Ride London  Grand Prix,GREAT BRITAIN,WE,1.WWT,2016,1.0,Europe
8610,2016-07-30,2016-07-30,Clasica Ciclista San Sebastian,SPAIN,ME,1.UWT,2016,1.0,Europe
8611,2016-07-27,2016-07-31,PostNord Danmark Rundt - Tour of Denmark,DENMARK,ME,2.HC,2016,5.0,Europe
8612,2016-07-27,2016-07-31,Tour Alsace,FRANCE,ME,2.2,2016,5.0,Europe
8613,2016-07-29,2016-07-31,22. Internationale Niedersachsen-Rundfahrt der Junioren,GERMANY,MJ,2.1,2016,3.0,Europe
8614,2016-07-31,2016-07-31,"Circuito de Getxo ""Memorial Ricardo Otxoa""",SPAIN,ME,1.1,2016,1.0,Europe
8615,2016-07-31,2016-07-31,Rad am Ring,GERMANY,ME,1.1,2016,1.0,Europe
8617,2016-07-31,2016-07-31,Ronde van Vlaanderen Juniores - Tour des Flandres Juniors,BELGIUM,MJ,1.1,2016,1.0,Europe
8618,2016-07-31,2016-07-31,Coppa dei Laghi - Trofeo Almar,ITALY,MU,1.Ncup,2016,1.0,Europe
8621,2016-07-31,2016-07-31,La Poly Normande,FRANCE,ME,1.1,2016,1.0,Europe
8622,2016-07-31,2016-07-31,GP Kranj,SLOVENIA,ME,1.2,2016,1.0,Europe
8623,2016-07-31,2016-07-31,RideLondon Classic,GREAT BRITAIN,ME,1.HC,2016,1.0,Europe
8624,2016-07-30,2016-08-01,Kreiz Breizh Elites,FRANCE,ME,2.2,2016,3.0,Europe
8632,2016-08-05,2016-08-05,Dwars door het Hageland - Aarschot,BELGIUM,ME,1.1,2016,1.0,Europe
8634,2016-08-02,2016-08-06,Vuelta a Burgos,SPAIN,ME,2.HC,2016,5.0,Europe
8636,2016-08-06,2016-08-06,Tour de Ribas,UKRAINE,ME,1.2,2016,1.0,Europe
8637,2016-08-06,2016-08-06,Erondegemse Pijl (Erpe-Mere),BELGIUM,WE,1.2,2016,1.0,Europe
8640,2016-07-27,2016-08-07,78ª Volta a Portugal Santander Totta,PORTUGAL,ME,2.1,2016,12.0,Europe
8641,2016-07-29,2016-08-07,Tour Cycliste International de la Guadeloupe,FRANCE,ME,2.2,2016,10.0,Europe
8642,2016-08-01,2016-08-07,The Larry H.Miller Tour of Utah,UNITED STATES OF AMERICA,ME,2.HC,2016,7.0,Americas
8643,2016-08-05,2016-08-07,Aubel - Thimister - La Gleize,BELGIUM,MJ,2.1,2016,3.0,Europe
8644,2016-08-06,2016-08-07,45 Olympic Hopes - Belgrade Trophy Milan Panic,SERBIA,MJ,2.1,2016,2.0,Europe
8647,2016-08-07,2016-08-07,Odessa Grand Prix,UKRAINE,ME,1.2,2016,1.0,Europe
8650,2016-08-07,2016-08-07,Antwerpse Havenpijl,BELGIUM,ME,1.2,2016,1.0,Europe
8653,2016-08-10,2016-08-13,Tour de l'Ain,FRANCE,ME,2.1,2016,4.0,Europe
8654,2016-08-11,2016-08-13,Tour of Szeklerland,ROMANIA,ME,2.2,2016,3.0,Europe
8655,2016-08-13,2016-08-13,Memorial Henryka Lasaka,POLAND,ME,1.2,2016,1.0,Europe
8657,2016-08-06,2016-08-14,Tour de Singkarak,INDONESIA,ME,2.2,2016,9.0,Asia
8658,2016-08-07,2016-08-14,La Route de France,FRANCE,WE,2.1,2016,8.0,Europe
8659,2016-08-11,2016-08-14,Czech Cycling Tour,CZECH REPUBLIC,ME,2.1,2016,4.0,Europe
8660,2016-08-11,2016-08-14,Arctic Race of Norway,NORWAY,ME,2.HC,2016,4.0,Europe
8661,2016-08-12,2016-08-14,Ladies Tour of Norway,NORWAY,WE,2.1,2016,3.0,Europe
8662,2016-08-13,2016-08-14,Ronde des Vallées,FRANCE,MJ,2.1,2016,2.0,Europe
8663,2016-08-14,2016-08-14,KOGA Slag om Norg,NETHERLANDS,ME,1.2,2016,1.0,Europe
8665,2016-08-14,2016-08-14,Puchar Uzdrowisk Karpackich,POLAND,ME,1.2,2016,1.0,Europe
8667,2016-08-14,2016-08-14,41° Gran Premio Sportivi di Poggiana-41°Trofeo Bonin Costruzioni-6° Gran  Premio Pasta Zara,ITALY,MU,1.2U,2016,1.0,Europe
8668,2016-08-16,2016-08-16,GP Capodarco - Comunità di Capodarco,ITALY,MU,1.2U,2016,1.0,Europe
8670,2016-08-17,2016-08-17,XIX Trofeo Beato Bernardo - Coppa Citta' di Offida,ITALY,MU,1.2U,2016,1.0,Europe
8671,2016-08-15,2016-08-18,Tour of Ankara,TURKEY,ME,2.2,2016,4.0,Asia
8672,2016-08-16,2016-08-19,Tour du Limousin,FRANCE,ME,2.1,2016,4.0,Europe
8674,2016-08-19,2016-08-19,Crescent Vargarda UCI Women's WorldTour TTT,SWEDEN,WE,1.WWT,2016,1.0,Europe
8675,2016-08-19,2016-08-19,Arnhem-Veenendaal Classic,NETHERLANDS,ME,1.1,2016,1.0,Europe
8676,2016-08-20,2016-08-20,Puchar Mon,POLAND,ME,1.2,2016,1.0,Europe
8677,2016-08-21,2016-08-21,Grote Prijs Jef Scherens - Rondom Leuven,BELGIUM,ME,1.1,2016,1.0,Europe
8678,2016-08-21,2016-08-21,Crescent Vargarda UCI Women's WorldTour,SWEDEN,WE,1.WWT,2016,1.0,Europe
8679,2016-08-21,2016-08-21,Cyclassics Hamburg,GERMANY,ME,1.UWT,2016,1.0,Europe
8681,2016-08-21,2016-08-21,Omloop der Vlaamse Gewesten,BELGIUM,MJ,1.1,2016,1.0,Europe
8684,2016-08-23,2016-08-23,Grand Prix des Marbriers,FRANCE,ME,1.2,2016,1.0,Europe
8685,2016-08-23,2016-08-23,GP Stad Zottegem,BELGIUM,ME,1.1,2016,1.0,Europe
8686,2016-08-21,2016-08-24,Trophée d'Or Féminin,FRANCE,WE,2.2,2016,4.0,Europe
8688,2016-08-24,2016-08-24,Druivenkoers - Overijse,BELGIUM,ME,1.1,2016,1.0,Europe
8689,2016-08-23,2016-08-26,"Tour du Poitou Charentes, Charente, Charente Maritime, deux sèvres, Vienne",FRANCE,ME,2.1,2016,4.0,Europe
